  0.58017780E+00  0.50674807E+01
  0.59447506E+00  0.50663071E+01
  0.60877232E+00  0.50642854E+01
  0.62306958E+00  0.50613282E+01
  0.63736684E+00  0.50573345E+01
  0.65166410E+00  0.50522090E+01
  0.66596137E+00  0.50458824E+01
  0.68025863E+00  0.50383281E+01
  0.69455589E+00  0.50295714E+01
  0.70885315E+00  0.50196901E+01
  0.72315041E+00  0.50088060E+01
  0.73744767E+00  0.49970730E+01
  0.75174493E+00  0.49846625E+01
  0.76604219E+00  0.49717521E+01
  0.78033945E+00  0.49585155E+01
  0.79463671E+00  0.49451172E+01
  0.80893397E+00  0.49317077E+01
  0.82323124E+00  0.49184223E+01
  0.83752850E+00  0.49053799E+01
  0.85182576E+00  0.48926832E+01
  0.86612302E+00  0.48804194E+01
  0.88042028E+00  0.48686604E+01
  0.89471754E+00  0.48574643E+01
  0.90901480E+00  0.48468759E+01
  0.92331206E+00  0.48369280E+01
  0.93760932E+00  0.48276423E+01
  0.95190658E+00  0.48190304E+01
  0.96620384E+00  0.48110951E+01
  0.98050111E+00  0.48038314E+01
  0.99479837E+00  0.47972274E+01
  0.10090956E+01  0.47912657E+01
  0.10233929E+01  0.47859244E+01
  0.10376901E+01  0.47811785E+01
  0.10519874E+01  0.47770004E+01
  0.10662847E+01  0.47733615E+01
  0.10805819E+01  0.47702331E+01
  0.10948792E+01  0.47675873E+01
  0.11091765E+01  0.47653980E+01
  0.11234737E+01  0.47636416E+01
  0.11377710E+01  0.47622977E+01
  0.11520682E+01  0.47613500E+01
  0.11663655E+01  0.47607863E+01
  0.11806628E+01  0.47605992E+01
  0.11948250E+01  0.47603669E+01
  0.12089872E+01  0.47596697E+01
  0.12231494E+01  0.47585092E+01
  0.12373116E+01  0.47568872E+01
  0.12514738E+01  0.47548059E+01
  0.12656360E+01  0.47522671E+01
  0.12797982E+01  0.47492719E+01
  0.12939604E+01  0.47458206E+01
  0.13081227E+01  0.47419117E+01
  0.13222849E+01  0.47375426E+01
  0.13364471E+01  0.47327097E+01
  0.13506093E+01  0.47274085E+01
  0.13647715E+01  0.47216350E+01
  0.13789337E+01  0.47153874E+01
  0.13930959E+01  0.47086687E+01
  0.14072581E+01  0.47014926E+01
  0.14214203E+01  0.46938944E+01
  0.14355826E+01  0.46859614E+01
  0.14497448E+01  0.46779247E+01
  0.14639070E+01  0.46705254E+01
  0.14780692E+01  0.46666811E+01
  0.14922314E+01  0.46727495E+01
  0.15063936E+01  0.46863590E+01
  0.15205558E+01  0.47019519E+01
  0.15347180E+01  0.47176543E+01
  0.15488802E+01  0.47326942E+01
  0.15630425E+01  0.47464739E+01
  0.15772047E+01  0.47582793E+01
  0.15913669E+01  0.47670768E+01
  0.16055291E+01  0.47713986E+01
  0.16196913E+01  0.47697387E+01
  0.16338535E+01  0.47617936E+01
  0.16480157E+01  0.47491050E+01
  0.16621779E+01  0.47339152E+01
  0.16763401E+01  0.47180304E+01
  0.16905023E+01  0.47026298E+01
  0.17046646E+01  0.46884342E+01
  0.17188268E+01  0.46758595E+01
  0.17329890E+01  0.46651083E+01
  0.17471512E+01  0.46562259E+01
  0.17613134E+01  0.46491434E+01
  0.17754756E+01  0.46437144E+01
  0.17896378E+01  0.46397472E+01
  0.18038000E+01  0.46370314E+01
  0.18179622E+01  0.46353561E+01
  0.18321245E+01  0.46345222E+01
  0.18462867E+01  0.46343482E+01
  0.18604489E+01  0.46346736E+01
  0.18746111E+01  0.46353586E+01
  0.18887733E+01  0.46362830E+01
  0.19029355E+01  0.46373451E+01
  0.19170977E+01  0.46384591E+01
  0.19312599E+01  0.46395539E+01
  0.19454221E+01  0.46405710E+01
  0.19595844E+01  0.46414633E+01
  0.19737466E+01  0.46421940E+01
  0.19879088E+01  0.46427351E+01
  0.20020710E+01  0.46430673E+01
  0.20162332E+01  0.46431794E+01
  
  0.00000000E+00  0.50004433E+01
  0.14147013E-01  0.50002981E+01
  0.28294027E-01  0.49998629E+01
  0.42441040E-01  0.49991386E+01
  0.56588054E-01  0.49981270E+01
  0.70735067E-01  0.49968306E+01
  0.84882081E-01  0.49952532E+01
  0.99029094E-01  0.49933993E+01
  0.11317611E+00  0.49912749E+01
  0.12732312E+00  0.49888879E+01
  0.14147013E+00  0.49862475E+01
  0.15561715E+00  0.49833655E+01
  0.16976416E+00  0.49802559E+01
  0.18391118E+00  0.49769355E+01
  0.19805819E+00  0.49734245E+01
  0.21220520E+00  0.49697466E+01
  0.22635222E+00  0.49659300E+01
  0.24049923E+00  0.49620077E+01
  0.25464624E+00  0.49580193E+01
  0.26879326E+00  0.49540114E+01
  0.28294027E+00  0.49500403E+01
  0.29708728E+00  0.49461738E+01
  0.31123430E+00  0.49424950E+01
  0.32538131E+00  0.49391058E+01
  0.33952832E+00  0.49361334E+01
  0.35367534E+00  0.49337366E+01
  0.36782235E+00  0.49321143E+01
  0.38196936E+00  0.49315149E+01
  0.39611638E+00  0.49322441E+01
  0.41026339E+00  0.49346673E+01
  0.42441040E+00  0.49391987E+01
  0.43855742E+00  0.49462667E+01
  0.45270443E+00  0.49562455E+01
  0.46685145E+00  0.49693551E+01
  0.48099846E+00  0.49855491E+01
  0.49514547E+00  0.50044084E+01
  0.50929249E+00  0.50250204E+01
  0.52343950E+00  0.50457239E+01
  0.53758651E+00  0.50634878E+01
  0.55173353E+00  0.50729841E+01
  0.56588054E+00  0.50678654E+01
  0.58017780E+00  0.50674811E+01
  0.59447506E+00  0.50663076E+01
  0.60877232E+00  0.50642860E+01
  0.62306958E+00  0.50613289E+01
  0.63736684E+00  0.50573353E+01
  0.65166410E+00  0.50522099E+01
  0.66596137E+00  0.50458833E+01
  0.68025863E+00  0.50383289E+01
  0.69455589E+00  0.50295722E+01
  0.70885315E+00  0.50196908E+01
  0.72315041E+00  0.50088067E+01
  0.73744767E+00  0.49970735E+01
  0.75174493E+00  0.49846630E+01
  0.76604219E+00  0.49717524E+01
  0.78033945E+00  0.49585158E+01
  0.79463671E+00  0.49451174E+01
  0.80893397E+00  0.49317080E+01
  0.82323124E+00  0.49184226E+01
  0.83752850E+00  0.49053803E+01
  0.85182576E+00  0.48926837E+01
  0.86612302E+00  0.48804199E+01
  0.88042028E+00  0.48686610E+01
  0.89471754E+00  0.48574649E+01
  0.90901480E+00  0.48468765E+01
  0.92331206E+00  0.48369286E+01
  0.93760932E+00  0.48276429E+01
  0.95190658E+00  0.48190310E+01
  0.96620384E+00  0.48110957E+01
  0.98050111E+00  0.48038319E+01
  0.99479837E+00  0.47972279E+01
  0.10090956E+01  0.47912661E+01
  0.10233929E+01  0.47859249E+01
  0.10376901E+01  0.47811789E+01
  0.10519874E+01  0.47770008E+01
  0.10662847E+01  0.47733619E+01
  0.10805819E+01  0.47702334E+01
  0.10948792E+01  0.47675877E+01
  0.11091765E+01  0.47653983E+01
  0.11234737E+01  0.47636419E+01
  0.11377710E+01  0.47622981E+01
  0.11520682E+01  0.47613503E+01
  0.11663655E+01  0.47607866E+01
  0.11806628E+01  0.47605996E+01
  0.11948250E+01  0.47612852E+01
  0.12089872E+01  0.47633538E+01
  0.12231494E+01  0.47668376E+01
  0.12373116E+01  0.47717887E+01
  0.12514738E+01  0.47782763E+01
  0.12656360E+01  0.47863822E+01
  0.12797982E+01  0.47961962E+01
  0.12939604E+01  0.48078098E+01
  0.13081227E+01  0.48213096E+01
  0.13222849E+01  0.48367687E+01
  0.13364471E+01  0.48542375E+01
  0.13506093E+01  0.48737312E+01
  0.13647715E+01  0.48952139E+01
  0.13789337E+01  0.49185741E+01
  0.13930959E+01  0.49435825E+01
  0.14072581E+01  0.49698147E+01
  0.14214203E+01  0.49964943E+01
  0.14355826E+01  0.50221771E+01
  0.14497448E+01  0.50442174E+01
  0.14639070E+01  0.50585399E+01
  0.14780692E+01  0.50616700E+01
  0.14922314E+01  0.50541593E+01
  0.15063936E+01  0.50394141E+01
  0.15205558E+01  0.50204717E+01
  0.15347180E+01  0.49992531E+01
  0.15488802E+01  0.49769964E+01
  0.15630425E+01  0.49546796E+01
  0.15772047E+01  0.49333172E+01
  0.15913669E+01  0.49142085E+01
  0.16055291E+01  0.48990825E+01
  0.16196913E+01  0.48897172E+01
  0.16338535E+01  0.48867041E+01
  0.16480157E+01  0.48888023E+01
  0.16621779E+01  0.48940726E+01
  0.16763401E+01  0.49009990E+01
  0.16905023E+01  0.49086578E+01
  0.17046646E+01  0.49165275E+01
  0.17188268E+01  0.49243154E+01
  0.17329890E+01  0.49318557E+01
  0.17471512E+01  0.49390539E+01
  0.17613134E+01  0.49458569E+01
  0.17754756E+01  0.49522365E+01
  0.17896378E+01  0.49581801E+01
  0.18038000E+01  0.49636847E+01
  0.18179622E+01  0.49687543E+01
  0.18321245E+01  0.49733969E+01
  0.18462867E+01  0.49776236E+01
  0.18604489E+01  0.49814470E+01
  0.18746111E+01  0.49848809E+01
  0.18887733E+01  0.49879393E+01
  0.19029355E+01  0.49906358E+01
  0.19170977E+01  0.49929833E+01
  0.19312599E+01  0.49949936E+01
  0.19454221E+01  0.49966770E+01
  0.19595844E+01  0.49980423E+01
  0.19737466E+01  0.49990969E+01
  0.19879088E+01  0.49998462E+01
  0.20020710E+01  0.50002942E+01
  0.20162332E+01  0.50004433E+01
  
  0.00000000E+00  0.55210552E+01
  0.14147013E-01  0.55215936E+01
  0.28294027E-01  0.55232055E+01
  0.42441040E-01  0.55258806E+01
  0.56588054E-01  0.55296021E+01
  0.70735067E-01  0.55343463E+01
  0.84882081E-01  0.55400834E+01
  0.99029094E-01  0.55467769E+01
  0.11317611E+00  0.55543844E+01
  0.12732312E+00  0.55628570E+01
  0.14147013E+00  0.55721394E+01
  0.15561715E+00  0.55821694E+01
  0.16976416E+00  0.55928772E+01
  0.18391118E+00  0.56041835E+01
  0.19805819E+00  0.56159975E+01
  0.21220520E+00  0.56282133E+01
  0.22635222E+00  0.56407039E+01
  0.24049923E+00  0.56533128E+01
  0.25464624E+00  0.56658405E+01
  0.26879326E+00  0.56780246E+01
  0.28294027E+00  0.56895080E+01
  0.29708728E+00  0.56997934E+01
  0.31123430E+00  0.57081800E+01
  0.32538131E+00  0.57136941E+01
  0.33952832E+00  0.57150622E+01
  0.35367534E+00  0.57108414E+01
  0.36782235E+00  0.56998258E+01
  0.38196936E+00  0.56815938E+01
  0.39611638E+00  0.56567201E+01
  0.41026339E+00  0.56264297E+01
  0.42441040E+00  0.55918444E+01
  0.43855742E+00  0.55510200E+01
  0.45270443E+00  0.55105350E+01
  0.46685145E+00  0.54705686E+01
  0.48099846E+00  0.54313503E+01
  0.49514547E+00  0.53931990E+01
  0.50929249E+00  0.53535528E+01
  0.52343950E+00  0.53161960E+01
  0.53758651E+00  0.52840667E+01
  0.55173353E+00  0.52622027E+01
  0.56588054E+00  0.52566955E+01
  0.58017780E+00  0.52564764E+01
  0.59447506E+00  0.52558546E+01
  0.60877232E+00  0.52549310E+01
  0.62306958E+00  0.52538610E+01
  0.63736684E+00  0.52528351E+01
  0.65166410E+00  0.52520555E+01
  0.66596137E+00  0.52517111E+01
  0.68025863E+00  0.52519561E+01
  0.69455589E+00  0.52528962E+01
  0.70885315E+00  0.52545850E+01
  0.72315041E+00  0.52570290E+01
  0.73744767E+00  0.52601975E+01
  0.75174493E+00  0.52640346E+01
  0.76604219E+00  0.52684702E+01
  0.78033945E+00  0.52734279E+01
  0.79463671E+00  0.52788307E+01
  0.80893397E+00  0.52846039E+01
  0.82323124E+00  0.52906774E+01
  0.83752850E+00  0.52969857E+01
  0.85182576E+00  0.53034681E+01
  0.86612302E+00  0.53100685E+01
  0.88042028E+00  0.53167345E+01
  0.89471754E+00  0.53234176E+01
  0.90901480E+00  0.53300721E+01
  0.92331206E+00  0.53366550E+01
  0.93760932E+00  0.53431257E+01
  0.95190658E+00  0.53494456E+01
  0.96620384E+00  0.53555781E+01
  0.98050111E+00  0.53614886E+01
  0.99479837E+00  0.53671440E+01
  0.10090956E+01  0.53725133E+01
  0.10233929E+01  0.53775672E+01
  0.10376901E+01  0.53822784E+01
  0.10519874E+01  0.53866213E+01
  0.10662847E+01  0.53905725E+01
  0.10805819E+01  0.53941108E+01
  0.10948792E+01  0.53972170E+01
  0.11091765E+01  0.53998744E+01
  0.11234737E+01  0.54020686E+01
  0.11377710E+01  0.54037877E+01
  0.11520682E+01  0.54050223E+01
  0.11663655E+01  0.54057658E+01
  0.11806628E+01  0.54060140E+01
  0.11948250E+01  0.54053939E+01
  0.12089872E+01  0.54035334E+01
  0.12231494E+01  0.54004342E+01
  0.12373116E+01  0.53960989E+01
  0.12514738E+01  0.53905323E+01
  0.12656360E+01  0.53837418E+01
  0.12797982E+01  0.53757389E+01
  0.12939604E+01  0.53665409E+01
  0.13081227E+01  0.53561730E+01
  0.13222849E+01  0.53446716E+01
  0.13364471E+01  0.53320896E+01
  0.13506093E+01  0.53185030E+01
  0.13647715E+01  0.53040238E+01
  0.13789337E+01  0.52888210E+01
  0.13930959E+01  0.52731596E+01
  0.14072581E+01  0.52574776E+01
  0.14214203E+01  0.52425420E+01
  0.14355826E+01  0.52297661E+01
  0.14497448E+01  0.52217454E+01
  0.14639070E+01  0.52224902E+01
  0.14780692E+01  0.52353998E+01
  0.14922314E+01  0.52598446E+01
  0.15063936E+01  0.52923460E+01
  0.15205558E+01  0.53298124E+01
  0.15347180E+01  0.53703031E+01
  0.15488802E+01  0.54126230E+01
  0.15630425E+01  0.54559456E+01
  0.15772047E+01  0.54995972E+01
  0.15913669E+01  0.55429250E+01
  0.16055291E+01  0.55851905E+01
  0.16196913E+01  0.56254491E+01
  0.16338535E+01  0.56623976E+01
  0.16480157E+01  0.56942264E+01
  0.16621779E+01  0.57186859E+01
  0.16763401E+01  0.57337814E+01
  0.16905023E+01  0.57390266E+01
  0.17046646E+01  0.57359181E+01
  0.17188268E+01  0.57269198E+01
  0.17329890E+01  0.57142836E+01
  0.17471512E+01  0.56996324E+01
  0.17613134E+01  0.56840326E+01
  0.17754756E+01  0.56681695E+01
  0.17896378E+01  0.56524861E+01
  0.18038000E+01  0.56372736E+01
  0.18179622E+01  0.56227268E+01
  0.18321245E+01  0.56089772E+01
  0.18462867E+01  0.55961143E+01
  0.18604489E+01  0.55841989E+01
  0.18746111E+01  0.55732716E+01
  0.18887733E+01  0.55633590E+01
  0.19029355E+01  0.55544777E+01
  0.19170977E+01  0.55466375E+01
  0.19312599E+01  0.55398434E+01
  0.19454221E+01  0.55340972E+01
  0.19595844E+01  0.55293987E+01
  0.19737466E+01  0.55257468E+01
  0.19879088E+01  0.55231398E+01
  0.20020710E+01  0.55215762E+01
  0.20162332E+01  0.55210552E+01
  
  0.00000000E+00  0.64104323E+01
  0.14147013E-01  0.64092316E+01
  0.28294027E-01  0.64056349E+01
  0.42441040E-01  0.63996589E+01
  0.56588054E-01  0.63913309E+01
  0.70735067E-01  0.63806881E+01
  0.84882081E-01  0.63677775E+01
  0.99029094E-01  0.63526547E+01
  0.11317611E+00  0.63353828E+01
  0.12732312E+00  0.63160320E+01
  0.14147013E+00  0.62946782E+01
  0.15561715E+00  0.62714026E+01
  0.16976416E+00  0.62462902E+01
  0.18391118E+00  0.62194299E+01
  0.19805819E+00  0.61909134E+01
  0.21220520E+00  0.61608351E+01
  0.22635222E+00  0.61292915E+01
  0.24049923E+00  0.60963810E+01
  0.25464624E+00  0.60622040E+01
  0.26879326E+00  0.60268626E+01
  0.28294027E+00  0.59904603E+01
